date,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38,rank_39,rank_40,rank_41,rank_42,rank_43,rank_44,rank_45,rank_46,rank_47,rank_48,rank_49,rank_50
2021-09-19 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,1INCH,C98,CRV,SRM,COMP,HNT,RAY,SUSHI,CHZ,SLP,WAVES,RSR,SKL,SAND,SXP,BAL,CLV,BAND,MANA,DODO,TLM,ALICE,OMG,YFI,BAT,PERP,REN,ZRX
2021-09-19 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,C98,SRM,COMP,HNT,RAY,SUSHI,CHZ,SLP,WAVES,RSR,SKL,SAND,SXP,BAL,CLV,BAND,MANA,DODO,TLM,ALICE,OMG,YFI,BAT,PERP,REN,ZRX
2021-09-19 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,C98,COMP,SRM,HNT,RAY,CHZ,SUSHI,SLP,WAVES,RSR,SKL,SAND,SXP,BAL,CLV,BAND,MANA,DODO,TLM,OMG,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-19 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,NEAR,BCH,AXS,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,C98,COMP,SRM,HNT,RAY,CHZ,SUSHI,SLP,WAVES,RSR,SKL,SAND,SXP,BAL,CLV,BAND,DODO,MANA,TLM,OMG,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-19 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,NEAR,BCH,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,COMP,SRM,HNT,RAY,CHZ,SUSHI,WAVES,SLP,RSR,SKL,SAND,SXP,BAL,DODO,CLV,BAND,MANA,TLM,OMG,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-19 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,NEAR,BCH,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,COMP,SRM,HNT,SUSHI,CHZ,RAY,SLP,WAVES,SKL,RSR,SAND,SXP,BAL,CLV,DODO,BAND,MANA,TLM,OMG,ALICE,YFI,BAT,PERP,ZRX,REN
2021-09-20 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,NEAR,BCH,AXS,TRX,GRT,AAVE,GALA,SHIB,CRV,1INCH,C98,COMP,HNT,SRM,RAY,CHZ,SUSHI,WAVES,SLP,SKL,RSR,SAND,SXP,BAL,CLV,MANA,BAND,DODO,TLM,OMG,ALICE,YFI,PERP,BAT,REN,ZRX
2021-09-20 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,AAVE,GALA,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,CHZ,SUSHI,RAY,SLP,WAVES,RSR,SKL,SAND,SXP,BAL,CLV,MANA,BAND,DODO,TLM,OMG,ALICE,YFI,BAT,PERP,ZRX,REN
2021-09-20 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,AAVE,GALA,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,CHZ,SUSHI,RAY,SLP,WAVES,RSR,SKL,SAND,SXP,CLV,BAL,BAND,MANA,DODO,TLM,OMG,YFI,ALICE,BAT,PERP,ZRX,REN
2021-09-20 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,COMP,C98,HNT,SRM,CHZ,SUSHI,RAY,SLP,WAVES,SKL,RSR,SAND,OMG,CLV,SXP,BAL,MANA,BAND,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-20 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,AAVE,GALA,SHIB,1INCH,CRV,C98,COMP,HNT,SRM,SUSHI,CHZ,RAY,SLP,WAVES,SKL,RSR,SAND,CLV,OMG,SXP,BAL,MANA,BAND,DODO,TLM,YFI,ALICE,BAT,PERP,ZRX,REN
2021-09-20 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,AAVE,GALA,SHIB,CRV,1INCH,HNT,C98,COMP,SRM,SUSHI,CHZ,RAY,SLP,WAVES,SKL,RSR,SAND,SXP,CLV,OMG,BAL,BAND,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,ZRX,REN
2021-09-21 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,AAVE,GALA,SHIB,CRV,1INCH,HNT,C98,COMP,SRM,SUSHI,RAY,CHZ,WAVES,SLP,SKL,RSR,SAND,OMG,CLV,SXP,BAL,BAND,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-21 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,SUSHI,CHZ,RAY,WAVES,SLP,SKL,RSR,SAND,OMG,CLV,SXP,BAL,BAND,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-21 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,SUSHI,CHZ,RAY,WAVES,SLP,SKL,RSR,SAND,SXP,CLV,OMG,BAL,BAND,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-21 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,CLV,SXP,BAL,OMG,BAND,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-21 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,CLV,SXP,BAL,OMG,BAND,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-21 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,NEAR,AXS,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,CLV,SXP,BAL,BAND,OMG,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,ZRX,REN
2021-09-22 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,AXS,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,C98,1INCH,HNT,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,CLV,SXP,BAL,BAND,MANA,OMG,DODO,TLM,YFI,ALICE,BAT,PERP,REN,TRU
2021-09-22 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,AXS,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,CHZ,SRM,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,CLV,SXP,BAL,BAND,OMG,MANA,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-22 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,BNB,DOT,DOGE,AVAX,LINK,ATOM,ALGO,UNI,LTC,BCH,AXS,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,HNT,C98,COMP,CHZ,SRM,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,CLV,SXP,BAL,MANA,BAND,OMG,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-22 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,AXS,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,SXP,CLV,BAL,MANA,BAND,OMG,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-22 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,AXS,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,HNT,C98,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,SXP,CLV,BAL,MANA,BAND,OMG,DODO,TLM,ALICE,YFI,PERP,BAT,REN,ZRX
2021-09-22 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,BCH,AXS,NEAR,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,C98,HNT,COMP,SRM,CHZ,SUSHI,RAY,WAVES,SLP,SKL,RSR,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,TLM,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-23 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SLP,SRM,CHZ,SUSHI,RAY,WAVES,SKL,SAND,RSR,SXP,CLV,MANA,BAL,OMG,BAND,DODO,TLM,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-23 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,C98,HNT,COMP,SRM,CHZ,SLP,RAY,SUSHI,WAVES,SKL,RSR,SAND,SXP,CLV,BAL,MANA,BAND,OMG,DODO,TLM,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-23 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,HNT,C98,COMP,SRM,CHZ,RAY,SUSHI,SLP,WAVES,SKL,RSR,SAND,SXP,CLV,BAL,MANA,BAND,OMG,DODO,TLM,YFI,ALICE,BAT,PERP,ZRX,REN
2021-09-23 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,NEAR,BCH,TRX,GRT,GALA,AAVE,SHIB,1INCH,CRV,COMP,HNT,C98,SRM,CHZ,SLP,RAY,SUSHI,WAVES,SKL,RSR,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,TLM,YFI,ALICE,BAT,PERP,REN,ZRX
2021-09-23 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,NEAR,AXS,BCH,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,RAY,CHZ,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,TLM,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-23 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,NEAR,AXS,BCH,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,RAY,CHZ,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,TLM,ALICE,YFI,BAT,PERP,REN,ZRX
2021-09-24 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,NEAR,BCH,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,RAY,CHZ,SLP,SUSHI,WAVES,RSR,SKL,SAND,CLV,SXP,MANA,BAND,BAL,OMG,TLM,DODO,ALICE,YFI,BAT,REN,PERP,ZRX
2021-09-24 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,NEAR,BCH,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,CHZ,RAY,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAND,BAL,OMG,DODO,TLM,ALICE,YFI,BAT,REN,PERP,ZRX
2021-09-24 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,AXS,LTC,NEAR,BCH,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,COMP,C98,HNT,SRM,CHZ,SLP,RAY,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAND,BAL,OMG,DODO,TLM,YFI,ALICE,REN,BAT,PERP,ZRX
2021-09-24 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,AAVE,SHIB,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,SLP,RAY,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,TLM,REN,YFI,ALICE,BAT,PERP,ZRX
2021-09-24 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,SLP,RAY,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,TLM,YFI,ALICE,REN,BAT,PERP,ZRX
2021-09-24 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,NEAR,BCH,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,RAY,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,DODO,BAL,BAND,OMG,REN,TLM,YFI,ALICE,BAT,PERP,ZRX
2021-09-25 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,NEAR,BCH,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,RAY,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,DODO,BAND,OMG,TLM,REN,YFI,ALICE,BAT,PERP,ZRX
2021-09-25 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,RAY,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,DODO,BAL,BAND,OMG,TLM,YFI,REN,ALICE,BAT,PERP,ZRX
2021-09-25 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,RAY,SLP,SUSHI,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,DODO,BAND,OMG,TLM,YFI,REN,ALICE,BAT,PERP,ZRX
2021-09-25 12:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,RAY,SUSHI,SLP,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,DODO,OMG,REN,TLM,YFI,ALICE,BAT,PERP,ZRX
2021-09-25 16:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,COMP,HNT,C98,SRM,CHZ,RAY,SUSHI,SLP,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,YFI,TLM,REN,ALICE,BAT,PERP,ZRX
2021-09-25 20:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,1INCH,CRV,HNT,COMP,C98,SRM,CHZ,RAY,SUSHI,SLP,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,YFI,TLM,REN,ALICE,BAT,PERP,ZRX
2021-09-26 00:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,GALA,SHIB,AAVE,CRV,1INCH,HNT,COMP,C98,SRM,CHZ,RAY,SUSHI,SLP,WAVES,RSR,SKL,SAND,SXP,CLV,MANA,BAL,BAND,OMG,DODO,YFI,TLM,REN,ALICE,BAT,PERP,ZRX
2021-09-26 04:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,SHIB,GALA,AAVE,1INCH,CRV,HNT,COMP,C98,CHZ,SRM,RAY,SUSHI,SLP,WAVES,RSR,SKL,SAND,MANA,SXP,BAL,BAND,CLV,OMG,DODO,YFI,TLM,REN,BAT,ALICE,PERP,ZRX
2021-09-26 08:00:00+00:00,BTT,BTC,ETH,SOL,XRP,DOT,BNB,DOGE,AVAX,ATOM,LINK,ALGO,UNI,LTC,AXS,BCH,NEAR,TRX,GRT,AAVE,GALA,SHIB,1INCH,CRV,COMP,HNT,C98,SRM,SUSHI,CHZ,RAY,WAVES,SLP,RSR,SKL,SAND,SXP,MANA,BAL,BAND,CLV,OMG,DODO,YFI,PERP,TLM,REN,BAT,ALICE,ZRX
